,Unnamed: 0.1,Unnamed: 0,Name,Smiles,\DeltaG4,type,deltaG4_bin,deltaG4_realbin-27_-39
427,427,427,Carb_48_52_16,*[Ni@](C9=N(Nc1ccccc1)C(Cl)=C(Cl)N(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-14.101392810192548,Carb,0,0
428,428,428,Carb_48_52_1,*[Ni@](C9=N(Nc1ccccc1)C(C)C(C)N(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.154485562964396,Carb,1,0
429,429,429,Carb_48_52_19,*[Ni@](C9=N(Nc1ccccc1)C1CCCCC1N(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.809355354337012,Carb,1,0
430,430,430,Carb_48_52_21,*[Ni@](C9=N(Nc1ccccc1)C1CCCCCC=1N(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-1.9879500010773568,Carb,1,0
431,431,431,Carb_48_52_22,*[Ni@](C9=N(Nc1ccccc1)C1C(=O)CCC(=O)C1N(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.093116953583025,Carb,1,0
432,432,432,Carb_48_52_23,*[Ni@](C9=N(Nc1ccccc1)C1C=COC=1N(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-3.3615682307922645,Carb,1,0
433,433,433,Carb_48_52_24,*[Ni@](C9=N(Nc1ccccc1)C1C=CN(C)C=1N(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-14.248230025944498,Carb,0,0
434,434,434,Carb_48_52_26,*[Ni@](C9=N(Nc1ccccc1)C1N(C)C(=O)N(C)C(=O)C=1N(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.1090547861583095,Carb,1,0
435,435,435,Carb_48_52_2,*[Ni@](C9=N(Nc1ccccc1)C(C(C)C)C(C(C)C)N(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.13653788324648,Carb,1,0
436,436,436,Carb_48_52_3,*[Ni@](C9=N(Nc1ccccc1)C(O)C(O)N(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-2.955569604085256,Carb,1,0
437,437,437,Carb_48_52_4,*[Ni@](C9=N(Nc1ccccc1)C(OC)C(OC)N(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,5.586089301961715,Carb,1,0
438,438,438,Carb_48_56_9,*[Ni@](C9=N(Nc1ccccc1)C(C)=C(C)N(c1cc(OC)ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.876248772448674,Carb,1,0
439,439,439,Carb_48_61_12,*[Ni@](C9=N(Nc1ccccc1)C(OC)=C(OC)N(C(=O)c1c(C)cc(C)cc(C)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-30.708430933119416,Carb,0,1
440,440,440,Carb_48_61_15,*[Ni@](C9=N(Nc1ccccc1)C(F)=C(F)N(C(=O)c1c(C)cc(C)cc(C)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.421304406491847,Carb,1,0
441,441,441,Carb_48_61_20,*[Ni@](C9=N(Nc1ccccc1)c1ccccc1N(C(=O)c1c(C)cc(C)cc(C)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.438119843259004,Carb,1,0
442,442,442,Carb_48_61_24,*[Ni@](C9=N(Nc1ccccc1)C1C=CN(C)C=1N(C(=O)c1c(C)cc(C)cc(C)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-11.1558633578873,Carb,1,0
443,443,443,Carb_48_61_27,*[Ni@](C9=N(Nc1ccccc1)N=CN(C(=O)c1c(C)cc(C)cc(C)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.781494842646565,Carb,1,0
444,444,444,Carb_48_61_3,*[Ni@](C9=N(Nc1ccccc1)C(O)C(O)N(C(=O)c1c(C)cc(C)cc(C)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.846255637201484,Carb,1,0
445,445,445,Carb_48_61_4,*[Ni@](C9=N(Nc1ccccc1)C(OC)C(OC)N(C(=O)c1c(C)cc(C)cc(C)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.438874671892844,Carb,1,0
446,446,446,Carb_48_61_5,*[Ni@](C9=N(Nc1ccccc1)C(F)C(F)N(C(=O)c1c(C)cc(C)cc(C)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,5.22527135640992,Carb,1,0
447,447,447,Carb_48_61_6,*[Ni@](C9=N(Nc1ccccc1)C(Cl)C(Cl)N(C(=O)c1c(C)cc(C)cc(C)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-10.675818612908486,Carb,1,0
448,448,448,Carb_48_62_1,*[Ni@](C9=N(Nc1ccccc1)C(C)C(C)N(C(=O)c1c2ccccc2ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,1.6421922830528974,Carb,1,0
449,449,449,Carb_48_62_13,*[Ni@](C9=N(Nc1ccccc1)C(OC(C)C)=C(OC(C)C)N(C(=O)c1c2ccccc2ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.442639728846017,Carb,1,0
450,450,450,Carb_48_62_2,*[Ni@](C9=N(Nc1ccccc1)C(C(C)C)C(C(C)C)N(C(=O)c1c2ccccc2ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-17.455430927078464,Carb,0,0
451,451,451,Carb_48_62_24,*[Ni@](C9=N(Nc1ccccc1)C1C=CN(C)C=1N(C(=O)c1c2ccccc2ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-10.074664540882145,Carb,1,0
452,452,452,Carb_48_62_25,*[Ni@](C9=N(Nc1ccccc1)C1C2=CC=CC(=C23)C=CC=C3C=1N(C(=O)c1c2ccccc2ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.187370693795538,Carb,1,0
453,453,453,Carb_48_62_27,*[Ni@](C9=N(Nc1ccccc1)N=CN(C(=O)c1c2ccccc2ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-0.181977746553946,Carb,1,0
454,454,454,Carb_48_62_29,*[Ni@](C9=N(Nc1ccccc1)N1CCCCC1N(C(=O)c1c2ccccc2ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-21.26315839141241,Carb,0,0
455,455,455,Carb_48_62_6,*[Ni@](C9=N(Nc1ccccc1)C(Cl)C(Cl)N(C(=O)c1c2ccccc2ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,12.331816104409208,Carb,1,0
456,456,456,Carb_48_62_8,*[Ni@](C9=N(Nc1ccccc1)C=CN(C(=O)c1c2ccccc2ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,13.541026852971166,Carb,1,0
457,457,457,Carb_48_75_25,*[Ni@](C9=N(Nc1ccccc1)C1C2=CC=CC(=C23)C=CC=C3C=1O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-2.149847444356644,Carb,1,0
458,458,458,Carb_48_75_4,*[Ni@](C9=N(Nc1ccccc1)C(OC)C(OC)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-0.0840862689103817,Carb,1,0
459,459,459,Carb_48_76_0,*[Ni@](C9=N(Nc1ccccc1)CCS9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,0.2761041663882622,Carb,1,0
460,460,460,Carb_48_76_16,*[Ni@](C9=N(Nc1ccccc1)C(Cl)=C(Cl)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,3.962094793136174,Carb,1,0
461,461,461,Carb_49_49_0,*[Ni@](C9=N(CO)CCN(CO)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.155363167441628,Carb,1,0
462,462,462,Carb_49_49_15,*[Ni@](C9=N(CO)C(F)=C(F)N(CO)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-11.738192145718497,Carb,1,0
463,463,463,Carb_49_49_25,*[Ni@](C9=N(CO)C1C2=CC=CC(=C23)C=CC=C3C=1N(CO)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.241836698096921,Carb,1,0
464,464,464,Carb_49_49_28,*[Ni@](C9=N(CO)N1C=CC=C1N(CO)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.062491765830748,Carb,1,0
465,465,465,Carb_49_53_20,*[Ni@](C9=N(CO)c1ccccc1N(C(C)OC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-1.908256298517225,Carb,1,0
466,466,466,Carb_49_62_7,*[Ni@](C9=N(CO)C(C(F)(F)F)C(C(F)(F)F)N(C(=O)c1c2ccccc2ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-14.813616058342486,Carb,0,0
467,467,467,Carb_49_75_4,*[Ni@](C9=N(CO)C(OC)C(OC)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.373486367370132,Carb,1,0
468,468,468,Carb_49_76_21,*[Ni@](C9=N(CO)C1CCCCCC=1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.822282958022245,Carb,1,0
469,469,469,Carb_49_76_23,*[Ni@](C9=N(CO)C1C=COC=1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.319147682020154,Carb,1,0
470,470,470,Carb_49_76_7,*[Ni@](C9=N(CO)C(C(F)(F)F)C(C(F)(F)F)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.516308431374112,Carb,1,0
471,471,471,Carb_50_50_15,*[Ni@](C9=N(CCO)C(F)=C(F)N(CCO)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-1.6760777944900238,Carb,1,0
472,472,472,Carb_50_50_16,*[Ni@](C9=N(CCO)C(Cl)=C(Cl)N(CCO)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.937872019447496,Carb,1,0
473,473,473,Carb_50_50_17,*[Ni@](C9=N(CCO)C(C(F)(F)F)=C(C(F)(F)F)N(CCO)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,3.910639016868767,Carb,1,0
474,474,474,Carb_50_50_23,*[Ni@](C9=N(CCO)C1C=COC=1N(CCO)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-11.851143850604036,Carb,1,0
475,475,475,Carb_50_62_7,*[Ni@](C9=N(CCO)C(C(F)(F)F)C(C(F)(F)F)N(C(=O)c1c2ccccc2ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-13.214094419427214,Carb,0,0
476,476,476,Carb_50_65_24,*[Ni@](C9=N(CCO)C1C=CN(C)C=1N(c1ccc(C(F)(F)F)cc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.739074293303738,Carb,1,0
477,477,477,Carb_50_69_24,*[Ni@](C9=N(CCO)C1C=CN(C)C=1N(c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.977277796792261,Carb,1,0
478,478,478,Carb_50_72_5,*[Ni@](C9=N(CCO)C(F)C(F)N(B1CCC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-3.800824860110039,Carb,1,0
479,479,479,Carb_50_75_12,*[Ni@](C9=N(CCO)C(OC)=C(OC)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.657498062552377,Carb,1,0
480,480,480,Carb_50_75_20,*[Ni@](C9=N(CCO)c1ccccc1O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-2.8143799729069907,Carb,1,0
481,481,481,Carb_50_76_11,*[Ni@](C9=N(CCO)C(O)=C(O)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-2.483054972727431,Carb,1,0
482,482,482,Carb_50_76_28,*[Ni@](C9=N(CCO)N1C=CC=C1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.814875619959292,Carb,1,0
483,483,483,Carb_5_10_17,*[Ni@](C9=N(CCCC)C(C(F)(F)F)=C(C(F)(F)F)N(CCCCCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.36306880184392,Carb,1,0
484,484,484,Carb_5_14_0,*[Ni@](C9=N(CCCC)CCN(C1CCCCC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-18.32202150517206,Carb,0,0
485,485,485,Carb_51_51_25,*[Ni@](C9=N(CCCO)C1C2=CC=CC(=C23)C=CC=C3C=1N(CCCO)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-10.631892950547424,Carb,1,0
486,486,486,Carb_51_54_3,*[Ni@](C9=N(CCCO)C(O)C(O)N(CCOCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.937994795576247,Carb,1,0
487,487,487,Carb_51_75_0,*[Ni@](C9=N(CCCO)CCO9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.223889018664362,Carb,1,0
488,488,488,Carb_51_75_18,*[Ni@](C9=N(CCCO)C(C(Cl)(Cl)Cl)=C(C(Cl)(Cl)Cl)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,2.119099479619539,Carb,1,0
489,489,489,Carb_51_75_9,*[Ni@](C9=N(CCCO)C(C)=C(C)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,2.422186554362449,Carb,1,0
490,490,490,Carb_51_76_10,*[Ni@](C9=N(CCCO)C(C(C)C)=C(C(C)C)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,0.7712091386090524,Carb,1,0
491,491,491,Carb_51_76_5,*[Ni@](C9=N(CCCO)C(F)C(F)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,2.067016193955056,Carb,1,0
492,492,492,Carb_5_24_12,*[Ni@](C9=N(CCCC)C(OC)=C(OC)N(c1cc(C(C)C)ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-10.5804371737093,Carb,1,0
493,493,493,Carb_52_52_10,*[Ni@](C9=N(COC)C(C(C)C)=C(C(C)C)N(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.213721547932948,Carb,1,0
494,494,494,Carb_52_52_26,*[Ni@](C9=N(COC)C1N(C)C(=O)N(C)C(=O)C=1N(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-3.889931204482388,Carb,1,0
495,495,495,Carb_52_52_4,*[Ni@](C9=N(COC)C(OC)C(OC)N(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.3787610815909845,Carb,1,0
496,496,496,Carb_52_52_8,*[Ni@](C9=N(COC)C=CN(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-11.091229881998428,Carb,1,0
497,497,497,Carb_52_66_4,*[Ni@](C9=N(COC)C(OC)C(OC)N(c1ccc(C(Cl)(Cl)Cl)cc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.326050286244066,Carb,1,0
498,498,498,Carb_52_67_0,*[Ni@](C9=N(COC)CCN(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.367211273114012,Carb,1,0
499,499,499,Carb_52_69_18,*[Ni@](C9=N(COC)C(C(Cl)(Cl)Cl)=C(C(Cl)(Cl)Cl)N(c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-11.585707343680708,Carb,1,0
500,500,500,Carb_52_75_19,*[Ni@](C9=N(COC)C1CCCCC1O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.382271500355989,Carb,1,0
501,501,501,Carb_52_75_22,*[Ni@](C9=N(COC)C1C(=O)CCC(=O)C1O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-12.292910517224756,Carb,1,0
502,502,502,Carb_52_76_1,*[Ni@](C9=N(COC)C(C)C(C)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-2.657502605660389,Carb,1,0
503,503,503,Carb_52_76_24,*[Ni@](C9=N(COC)C1C=CN(C)C=1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-0.0238453599424753,Carb,1,0
504,504,504,Carb_53_53_19,*[Ni@](C9=N(C(C)OC)C1CCCCC1N(C(C)OC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-12.965600669078526,Carb,0,0
505,505,505,Carb_53_53_23,*[Ni@](C9=N(C(C)OC)C1C=COC=1N(C(C)OC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.22175639510762,Carb,1,0
506,506,506,Carb_53_53_5,*[Ni@](C9=N(C(C)OC)C(F)C(F)N(C(C)OC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-11.650968329537374,Carb,1,0
507,507,507,Carb_53_53_9,*[Ni@](C9=N(C(C)OC)C(C)=C(C)N(C(C)OC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-15.969488501875093,Carb,0,0
508,508,508,Carb_53_63_5,*[Ni@](C9=N(C(C)OC)C(F)C(F)N(c1ccc(F)cc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.243719226573508,Carb,1,0
509,509,509,Carb_53_64_13,*[Ni@](C9=N(C(C)OC)C(OC(C)C)=C(OC(C)C)N(c1ccc(Cl)cc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-13.987186086227496,Carb,0,0
510,510,510,Carb_53_75_13,*[Ni@](C9=N(C(C)OC)C(OC(C)C)=C(OC(C)C)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-5.415406726267288,Carb,1,0
511,511,511,Carb_53_75_4,*[Ni@](C9=N(C(C)OC)C(OC)C(OC)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.274594509976659,Carb,1,0
512,512,512,Carb_53_76_1,*[Ni@](C9=N(C(C)OC)C(C)C(C)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.824920315132672,Carb,1,0
513,513,513,Carb_53_76_27,*[Ni@](C9=N(C(C)OC)N=CS9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.774715013980687,Carb,1,0
514,514,514,Carb_5_39_27,*[Ni@](C9=N(CCCC)N=CN(N)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.69188376386446,Carb,1,0
515,515,515,Carb_5_41_5,*[Ni@](C9=N(CCCC)C(F)C(F)N(N(CC)CC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-15.707189543934655,Carb,0,0
516,516,516,Carb_5_44_1,*[Ni@](C9=N(CCCC)C(C)C(C)N(N1CCCC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-15.471873492636714,Carb,0,0
517,517,517,Carb_54_54_1,*[Ni@](C9=N(CCOCC)C(C)C(C)N(CCOCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.863571263843596,Carb,1,0
518,518,518,Carb_54_54_19,*[Ni@](C9=N(CCOCC)C1CCCCC1N(CCOCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.370726234987029,Carb,1,0
519,519,519,Carb_54_54_28,*[Ni@](C9=N(CCOCC)N1C=CC=C1N(CCOCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-12.370094181911226,Carb,1,0
520,520,520,Carb_54_60_22,*[Ni@](C9=N(CCOCC)C1C(=O)CCC(=O)C1N(C(=O)c1ccccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-12.624235517118958,Carb,1,0
521,521,521,Carb_54_70_24,*[Ni@](C9=N(CCOCC)C1C=CN(C)C=1N(B)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.126625050988591,Carb,1,0
522,522,522,Carb_54_75_21,*[Ni@](C9=N(CCOCC)C1CCCCCC=1O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.262544510483299,Carb,1,0
523,523,523,Carb_54_75_8,*[Ni@](C9=N(CCOCC)C=CO9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.120349955876397,Carb,1,0
524,524,524,Carb_54_76_1,*[Ni@](C9=N(CCOCC)C(C)C(C)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.449037599230888,Carb,1,0
525,525,525,Carb_54_76_22,*[Ni@](C9=N(CCOCC)C1C(=O)CCC(=O)C1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.140807673753335,Carb,1,0
526,526,526,Carb_5_5_10,*[Ni@](C9=N(CCCC)C(C(C)C)=C(C(C)C)N(CCCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-5.847760751075793,Carb,1,0
527,527,527,Carb_5_5_14,*[Ni@](C9=N(CCCC)C(=O)C(=O)N(CCCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,4.18297812715993,Carb,1,0
528,528,528,Carb_5_5_18,*[Ni@](C9=N(CCCC)C(C(Cl)(Cl)Cl)=C(C(Cl)(Cl)Cl)N(CCCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.246856772417456,Carb,1,0
529,529,529,Carb_5_5_27,*[Ni@](C9=N(CCCC)N=CN(CCCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.632647778610547,Carb,1,0
530,530,530,Carb_55_55_25,*[Ni@](C9=N(c1c(OC)cccc1)C1C2=CC=CC(=C23)C=CC=C3C=1N(c1c(OC)cccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.586839587202183,Carb,1,0
531,531,531,Carb_55_72_19,*[Ni@](C9=N(c1c(OC)cccc1)C1CCCCC1N(B1CCC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-10.158123300680806,Carb,1,0
532,532,532,Carb_55_75_12,*[Ni@](C9=N(c1c(OC)cccc1)C(OC)=C(OC)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.465480164503781,Carb,1,0
533,533,533,Carb_55_75_26,*[Ni@](C9=N(c1c(OC)cccc1)C1N(C)C(=O)N(C)C(=O)C=1O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.501625619019771,Carb,1,0
534,534,534,Carb_55_76_16,*[Ni@](C9=N(c1c(OC)cccc1)C(Cl)=C(Cl)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-10.29994044097079,Carb,1,0
535,535,535,Carb_55_76_27,*[Ni@](C9=N(c1c(OC)cccc1)N=CS9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.386791385943002,Carb,1,0
536,536,536,Carb_56_56_23,*[Ni@](C9=N(c1cc(OC)ccc1)C1C=COC=1N(c1cc(OC)ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.964350193107027,Carb,1,0
537,537,537,Carb_56_56_3,*[Ni@](C9=N(c1cc(OC)ccc1)C(O)C(O)N(c1cc(OC)ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.43033963455786,Carb,1,0
538,538,538,Carb_56_56_6,*[Ni@](C9=N(c1cc(OC)ccc1)C(Cl)C(Cl)N(c1cc(OC)ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.356670931459049,Carb,1,0
539,539,539,Carb_56_56_9,*[Ni@](C9=N(c1cc(OC)ccc1)C(C)=C(C)N(c1cc(OC)ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.183100903288682,Carb,1,0
540,540,540,Carb_56_68_6,*[Ni@](C9=N(c1cc(OC)ccc1)C(Cl)C(Cl)N(c1c(F)c(F)c(F)c(F)c(F)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-0.2936744320746181,Carb,1,0
541,541,541,Carb_56_74_8,*[Ni@](C9=N(c1cc(OC)ccc1)C=CN(B1CCCCC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.462092521867526,Carb,1,0
542,542,542,Carb_56_75_28,*[Ni@](C9=N(c1cc(OC)ccc1)N1C=CC=C1O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-2.120982008666842,Carb,1,0
543,543,543,Carb_56_75_3,*[Ni@](C9=N(c1cc(OC)ccc1)C(O)C(O)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,5.037018515314496,Carb,1,0
544,544,544,Carb_56_76_2,*[Ni@](C9=N(c1cc(OC)ccc1)C(C(C)C)C(C(C)C)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-3.507777937717856,Carb,1,0
