,SMILES,E_adh,E_adh_2classes,prompt
1662,B B A B B A B B B A B A B A B B A B A A,7.756005333333332,0,a co-polymer with sequence B B A B B A B B B A B A B A B B A B A A
1663,A A B B A A A A B B B A B B A B A B B A,8.396421533333333,1,a co-polymer with sequence A A B B A A A A B B B A B B A B A B B A
1664,A B A A A A A A B A B B B B A A A A B B,8.510543266666666,1,a co-polymer with sequence A B A A A A A A B A B B B B A A A A B B
1665,B B B B B B A B B B B B B B A B B B A B,7.665786033333337,0,a co-polymer with sequence B B B B B B A B B B B B B B A B B B A B
1666,A B B B B B A B B A B B B A B B A B B B,7.6392811666666685,0,a co-polymer with sequence A B B B B B A B B A B B B A B B A B B B
1667,B B A B A A A A A A A A B A A B A A A A,8.380120300000003,1,a co-polymer with sequence B B A B A A A A A A A A B A A B A A A A
1668,B A B B A A B A B A A A B B A B B B A B,7.947610733333333,0,a co-polymer with sequence B A B B A A B A B A A A B B A B B B A B
1669,A A B B A B B A A A A B A B A A A A A A,8.515677133333332,1,a co-polymer with sequence A A B B A B B A A A A B A B A A A A A A
1670,A B B A A A A A B B A B B A A A B A A A,8.385721566666664,1,a co-polymer with sequence A B B A A A A A B B A B B A A A B A A A
1671,B B A A A A A A A A A A B A A B B B B A,8.865228033333334,1,a co-polymer with sequence B B A A A A A A A A A A B A A B B B B A
1672,A A A A A B A A A B A A A B A A A A B A,8.301445433333335,1,a co-polymer with sequence A A A A A B A A A B A A A B A A A A B A
1673,A A A A B A B A B B B A A B B B B B B A,8.510345066666666,1,a co-polymer with sequence A A A A B A B A B B B A A B B B B B B A
1674,A A A A A B A A A B A A B A A A A A A A,8.53409526666667,1,a co-polymer with sequence A A A A A B A A A B A A B A A A A A A A
1675,A A A A A A A A B A B A A A A A A A A A,8.614800766666669,1,a co-polymer with sequence A A A A A A A A B A B A A A A A A A A A
1676,B A B B B B A A A A A B B A A B A A A A,8.572506566666666,1,a co-polymer with sequence B A B B B B A A A A A B B A A B A A A A
1677,A B B B A B B A A B A A A A A A A A B B,8.260664866666662,1,a co-polymer with sequence A B B B A B B A A B A A A A A A A A B B
1678,A B B B B B B B B A B B B B B B B B B B,7.671196799999997,0,a co-polymer with sequence A B B B B B B B B A B B B B B B B B B B
1679,B A B B A B B A B B A A B A A A B A A B,7.900537699999996,0,a co-polymer with sequence B A B B A B B A B B A A B A A A B A A B
1680,A A B A B A A B B A B A A A B B A B B A,7.940848466666669,0,a co-polymer with sequence A A B A B A A B B A B A A A B B A B B A
1681,A B A B A B A B A A A A A A B A B A B B,8.204404233333335,1,a co-polymer with sequence A B A B A B A B A A A A A A B A B A B B
1682,A A A A A A A A A A A A B A A A A A B A,8.300547866666667,1,a co-polymer with sequence A A A A A A A A A A A A B A A A A A B A
1683,B B B A B B A B B A A B B A B B B B B A,7.737125599999999,0,a co-polymer with sequence B B B A B B A B B A A B B A B B B B B A
1684,B A A A B A A B A B A B A A B A A A A B,8.113613933333335,0,a co-polymer with sequence B A A A B A A B A B A B A A B A A A A B
1685,A A B A A A B A A B A A A A A A A A A A,8.474981666666668,1,a co-polymer with sequence A A B A A A B A A B A A A A A A A A A A
1686,A A B B A A A A A B B A B A A B B B A A,8.432486633333335,1,a co-polymer with sequence A A B B A A A A A B B A B A A B B B A A
1687,B A A A A A A A A A A A B A B A A A A A,8.428750266666668,1,a co-polymer with sequence B A A A A A A A A A A A B A B A A A A A
1688,B B B B A A A A A B A B B A B A B B B B,8.190708699999998,0,a co-polymer with sequence B B B B A A A A A B A B B A B A B B B B
1689,B B A A B B B B A B B B A B B A B B A B,7.736010499999999,0,a co-polymer with sequence B B A A B B B B A B B B A B B A B B A B
1690,A B A B B B A A B B B B A A A B B A B B,7.940400199999999,0,a co-polymer with sequence A B A B B B A A B B B B A A A B B A B B
1691,B B A B A A A B B A A B A A B A A A A A,8.163260633333332,0,a co-polymer with sequence B B A B A A A B B A A B A A B A A A A A
1692,B B B A B B B A B A A A A B A A B B B B,8.011884566666668,0,a co-polymer with sequence B B B A B B B A B A A A A B A A B B B B
1693,B B B B A B B A B A B A A B A A B A B A,8.014164233333334,0,a co-polymer with sequence B B B B A B B A B A B A A B A A B A B A
1694,A B B A A A B A A B A A A B B A A B A A,8.311728700000002,1,a co-polymer with sequence A B B A A A B A A B A A A B B A A B A A
1695,B B B B B B B B B A B B B A A B A A A B,8.413251366666668,1,a co-polymer with sequence B B B B B B B B B A B B B A A B A A A B
1696,B B A B A A A A B A A A A A A B A A A A,8.5688152,1,a co-polymer with sequence B B A B A A A A B A A A A A A B A A A A
1697,B A A A B B B A B B A B B B A A B B A A,8.201908066666666,0,a co-polymer with sequence B A A A B B B A B B A B B B A A B B A A
1698,B B B B B B B A A B B A B A B B B B B B,8.056679466666665,0,a co-polymer with sequence B B B B B B B A A B B A B A B B B B B B
1699,A B B A B A A A A A A A B A A B A A A A,8.25851423333333,1,a co-polymer with sequence A B B A B A A A A A A A B A A B A A A A
1700,A B A A B A A A A A A A B A A A A A A A,8.476500433333333,1,a co-polymer with sequence A B A A B A A A A A A A B A A A A A A A
1701,A B A A B A B A B A A A A A A A A B B B,8.282640133333333,1,a co-polymer with sequence A B A A B A B A B A A A A A A A A B B B
1702,A B A A A A A A A A B A A A B A B A B B,8.613552366666665,1,a co-polymer with sequence A B A A A A A A A A B A A A B A B A B B
1703,B A A A A A B A A A A A A B A A A A A B,8.449066033333335,1,a co-polymer with sequence B A A A A A B A A A A A A B A A A A A B
1704,B B B A A A B B A B A B B A B B A B B B,7.930202366666668,0,a co-polymer with sequence B B B A A A B B A B A B B A B B A B B B
1705,A A A A A A A B B B A B A A A A A A A A,8.680301000000002,1,a co-polymer with sequence A A A A A A A B B B A B A A A A A A A A
1706,A A A A B B A A A A B B B B A B A A A A,8.680807499999998,1,a co-polymer with sequence A A A A B B A A A A B B B B A B A A A A
1707,B A B B A B B B B A A B B A B B A B B A,7.91631643333333,0,a co-polymer with sequence B A B B A B B B B A A B B A B B A B B A
1708,A B A A A B A B B B B A A B B B B A B A,8.189990466666663,0,a co-polymer with sequence A B A A A B A B B B B A A B B B B A B A
1709,B B B A B A B B A A B B A B B B B B B B,7.850123566666669,0,a co-polymer with sequence B B B A B A B B A A B B A B B B B B B B
1710,A A A B B B A B A B B B A A B A B B A B,8.209748099999999,1,a co-polymer with sequence A A A B B B A B A B B B A A B A B B A B
1711,B B B B A B B B B A B B B B B A A B B B,7.923947833333331,0,a co-polymer with sequence B B B B A B B B B A B B B B B A A B B B
1712,B B B B B B B B B B A B A B A B A B A B,7.8331076,0,a co-polymer with sequence B B B B B B B B B B A B A B A B A B A B
1713,A A B B A A B B B B A A B A B B B A A B,8.1969731,0,a co-polymer with sequence A A B B A A B B B B A A B A B B B A A B
1714,B B A B B B B B B A B A B A A B B B B A,8.041009933333337,0,a co-polymer with sequence B B A B B B B B B A B A B A A B B B B A
1715,A B B A B B A B B B A B B B B B B B A B,7.682879533333333,0,a co-polymer with sequence A B B A B B A B B B A B B B B B B B A B
1716,A B A A A A A A A B A A A A A A A B A A,8.633839866666662,1,a co-polymer with sequence A B A A A A A A A B A A A A A A A B A A
1717,B B B B B B B B B A A B B B B A B B B A,7.6754584,0,a co-polymer with sequence B B B B B B B B B A A B B B B A B B B A
1718,A B A A A B A A B A A A B B A A A A A A,8.3550866,1,a co-polymer with sequence A B A A A B A A B A A A B B A A A A A A
1719,B B A B B A A B B A B B A A A A A B A A,8.351129766666668,1,a co-polymer with sequence B B A B B A A B B A B B A A A A A B A A
1720,A B A B A B A B A B A B A B A B A B A B,7.406462200000002,0,a co-polymer with sequence A B A B A B A B A B A B A B A B A B A B
1721,B B A A B B B B B A B A B B A B A B A B,7.954277966666666,0,a co-polymer with sequence B B A A B B B B B A B A B B A B A B A B
1722,B A A A A B B A A B B A A B A A A B B B,8.562593900000001,1,a co-polymer with sequence B A A A A B B A A B B A A B A A A B B B
1723,B A A B B A A B A A A B A A A B A A A A,8.303009866666665,1,a co-polymer with sequence B A A B B A A B A A A B A A A B A A A A
1724,B B B A B B A B B B B B B B B A A B B B,7.997524599999998,0,a co-polymer with sequence B B B A B B A B B B B B B B B A A B B B
1725,A B A B A A A A A B A A A A A A A A A B,8.459097699999997,1,a co-polymer with sequence A B A B A A A A A B A A A A A A A A A B
1726,A B B B A B B B B B A A B B A A A A A B,8.40747023333333,1,a co-polymer with sequence A B B B A B B B B B A A B B A A A A A B
1727,B A A A A A A B A B A A B B A A B A B B,7.887627266666668,0,a co-polymer with sequence B A A A A A A B A B A A B B A A B A B B
1728,A A A A A A A A A B A A A B A A A A B A,8.386958066666667,1,a co-polymer with sequence A A A A A A A A A B A A A B A A A A B A
1729,B B B A A B B A B B B B B B B B B B A B,7.78001906666667,0,a co-polymer with sequence B B B A A B B A B B B B B B B B B B A B
1730,B B A A A A A B A A B A A A A A A B A A,8.394522433333336,1,a co-polymer with sequence B B A A A A A B A A B A A A A A A B A A
1731,B A B A B B B B B B B A B A B B B B B B,7.849953299999999,0,a co-polymer with sequence B A B A B B B B B B B A B A B B B B B B
1732,B B A A A B B B A A A A A A B B A B A B,8.4541929,1,a co-polymer with sequence B B A A A B B B A A A A A A B B A B A B
1733,B A A A A A B B A A B B A A A B A B A A,8.342420533333332,1,a co-polymer with sequence B A A A A A B B A A B B A A A B A B A A
1734,A A A A B B A A A A A A A A A B A A A B,8.57829913333333,1,a co-polymer with sequence A A A A B B A A A A A A A A A B A A A B
1735,B A A A A B A A B A B B B B A B B A A B,8.2378003,1,a co-polymer with sequence B A A A A B A A B A B B B B A B B A A B
1736,A A B A A A A A A A B B B B B A A B A B,8.504938033333332,1,a co-polymer with sequence A A B A A A A A A A B B B B B A A B A B
1737,A B A B B B B B B A B A A A A A B B B B,8.497995633333334,1,a co-polymer with sequence A B A B B B B B B A B A A A A A B B B B
1738,A A A B A A A A A B A B A A A A A B A A,8.435633600000003,1,a co-polymer with sequence A A A B A A A A A B A B A A A A A B A A
1739,A A B A B B B A A B B A B B B B B B B B,8.059026366666666,0,a co-polymer with sequence A A B A B B B A A B B A B B B B B B B B
1740,B B A B B B A B B B A A B B B B B B B B,7.827226966666666,0,a co-polymer with sequence B B A B B B A B B B A A B B B B B B B B
1741,B A A A A A A A B A B A A A A B A A B B,8.338582266666666,1,a co-polymer with sequence B A A A A A A A B A B A A A A B A A B B
1742,B A B A A B B A A B A A B B A A B B B A,8.1316117,0,a co-polymer with sequence B A B A A B B A A B A A B B A A B B B A
1743,A B A A B B B A A B A B A B B A B B B B,7.964702833333332,0,a co-polymer with sequence A B A A B B B A A B A B A B B A B B B B
1744,B B B A B A B B B A B A B B A A B A A B,7.988321633333333,0,a co-polymer with sequence B B B A B A B B B A B A B B A A B A A B
1745,A A A B A A B B B B A B B B A B A B A B,8.182999099999998,0,a co-polymer with sequence A A A B A A B B B B A B B B A B A B A B
1746,B A B B B A A A A B A A A B A A A B A A,8.3824542,1,a co-polymer with sequence B A B B B A A A A B A A A B A A A B A A
1747,B A B A B B A B A A B B A B A B B A B B,7.580837399999998,0,a co-polymer with sequence B A B A B B A B A A B B A B A B B A B B
1748,B B A B B A B B A B B A B B B A B B B B,7.463339233333334,0,a co-polymer with sequence B B A B B A B B A B B A B B B A B B B B
1749,A A A A A A B A A B A A A A A A A A A B,8.485437566666663,1,a co-polymer with sequence A A A A A A B A A B A A A A A A A A A B
1750,A B B B A A B B B B A B B B A B B B B B,7.717851033333334,0,a co-polymer with sequence A B B B A A B B B B A B B B A B B B B B
1751,B A B A B A B B B B B B B B B B A A B A,8.154991666666666,0,a co-polymer with sequence B A B A B A B B B B B B B B B B A A B A
1752,B A B A A A A B A A A A B A A A A A A A,8.521144999999997,1,a co-polymer with sequence B A B A A A A B A A A A B A A A A A A A
1753,B B B B B A B B A B B B B B B B B B B B,7.795273800000006,0,a co-polymer with sequence B B B B B A B B A B B B B B B B B B B B
1754,B B B B A A B B B B A B A B B B B B A A,7.994958499999999,0,a co-polymer with sequence B B B B A A B B B B A B A B B B B B A A
1755,B A A A B B A A A A B A A B B B B A B A,8.379077733333336,1,a co-polymer with sequence B A A A B B A A A A B A A B B B B A B A
1756,A A B A A A A B A B A A A A A B A B A A,8.236317666666668,1,a co-polymer with sequence A A B A A A A B A B A A A A A B A B A A
1757,A B A A A A A B A B A B A A A A A B B B,8.414496999999999,1,a co-polymer with sequence A B A A A A A B A B A B A A A A A B B B
1758,A A A A A A A A A B A B A A B A A B B A,8.377617899999999,1,a co-polymer with sequence A A A A A A A A A B A B A A B A A B B A
1759,A A B B A A A B B A A A A A B A A A A A,8.655494566666665,1,a co-polymer with sequence A A B B A A A B B A A A A A B A A A A A
1760,A A A A A B A A A A B A A A A A A A A A,8.482403033333334,1,a co-polymer with sequence A A A A A B A A A A B A A A A A A A A A
1761,B A B A A A B B B A B A B B A B A B B B,7.986894233333333,0,a co-polymer with sequence B A B A A A B B B A B A B B A B A B B B
1762,B A A B B A B B A A A B B B B A B A A B,8.205512133333333,1,a co-polymer with sequence B A A B B A B B A A A B B B B A B A A B
1763,B A A A A A A A B B A A A A B B B A B B,8.831359333333332,1,a co-polymer with sequence B A A A A A A A B B A A A A B B B A B B
1764,B B B B B A B B A B B B B B B B B B A B,7.654310800000001,0,a co-polymer with sequence B B B B B A B B A B B B B B B B B B A B
1765,B B B B B A B B B B A B A B B B B B B B,7.655568566666668,0,a co-polymer with sequence B B B B B A B B B B A B A B B B B B B B
1766,B A B B B A B B B A A A A B B A B B A A,8.274397066666666,1,a co-polymer with sequence B A B B B A B B B A A A A B B A B B A A
1767,B B B B B B B A A B A B B A A A B B B B,8.204533166666666,1,a co-polymer with sequence B B B B B B B A A B A B B A A A B B B B
1768,A A B A A B B B B B B B A A B B A B B B,8.191271466666668,0,a co-polymer with sequence A A B A A B B B B B B B A A B B A B B B
1769,B A B B B A B B A B B B B B B B B B B B,7.708242733333332,0,a co-polymer with sequence B A B B B A B B A B B B B B B B B B B B
1770,A B A A A A B A A B A A A A A A A A A A,8.261534966666668,1,a co-polymer with sequence A B A A A A B A A B A A A A A A A A A A
1771,A B B B B B A B A A A B A A A B A A A A,8.704960066666667,1,a co-polymer with sequence A B B B B B A B A A A B A A A B A A A A
1772,A B A A A B B B A A B A A A A A B A A A,8.415173000000001,1,a co-polymer with sequence A B A A A B B B A A B A A A A A B A A A
1773,A A B A A B B B A A B B B B B B B B B B,8.332937,1,a co-polymer with sequence A A B A A B B B A A B B B B B B B B B B
1774,B B B B B B A B B A B B A B A A A A A A,8.398223033333334,1,a co-polymer with sequence B B B B B B A B B A B B A B A A A A A A
1775,A A B A B A A A A A B A A A A A A A A A,8.391732200000003,1,a co-polymer with sequence A A B A B A A A A A B A A A A A A A A A
1776,A B B A B A B B B B B B A B B B B B B A,7.776583200000001,0,a co-polymer with sequence A B B A B A B B B B B B A B B B B B B A
1777,B A B A B B A A A A A A B B B A A A B B,8.4541929,1,a co-polymer with sequence B A B A B B A A A A A A B B B A A A B B
1778,A A B A B A A A B A B B A A A B A A A A,8.295497199999998,1,a co-polymer with sequence A A B A B A A A B A B B A A A B A A A A
1779,B B A A B B A B B A B B B A B A B B B B,7.8372781333333315,0,a co-polymer with sequence B B A A B B A B B A B B B A B A B B B B
1780,A A A A A B A A A A B B A A A B B A A B,8.51666033333333,1,a co-polymer with sequence A A A A A B A A A A B B A A A B B A A B
1781,A A B A B A B A A B B A B A B B B A B A,7.858489966666667,0,a co-polymer with sequence A A B A B A B A A B B A B A B B B A B A
1782,A A A B A B A A A B A A B A B A B A A B,7.929982266666665,0,a co-polymer with sequence A A A B A B A A A B A A B A B A B A A B
1783,A B B B B A B B B B B A B B A B A A B B,7.788192399999998,0,a co-polymer with sequence A B B B B A B B B B B A B B A B A A B B
1784,B A A A A B A A B A A A B A A B B B A A,8.384673099999999,1,a co-polymer with sequence B A A A A B A A B A A A B A A B B B A A
1785,A B B A B B B B B B B B B B B A B A A A,8.180047499999999,0,a co-polymer with sequence A B B A B B B B B B B B B B B A B A A A
1786,A B A A B A A A A A B A A A A B A B A A,8.065260433333332,0,a co-polymer with sequence A B A A B A A A A A B A A A A B A B A A
1787,A B A A B A A B A A A B A A B A A A A A,8.221461,1,a co-polymer with sequence A B A A B A A B A A A B A A B A A A A A
1788,B B A A A B B B A B A A A B A A B A A B,8.419471633333334,1,a co-polymer with sequence B B A A A B B B A B A A A B A A B A A B
1789,B B A B A A A A B A A B B B A A B A B B,8.332348333333332,1,a co-polymer with sequence B B A B A A A A B A A B B B A A B A B B
