sequence,E_adh
B A B B B B A B A B A A A B A A B B B B,8.021569333333334
B A A B B A A B A A A B B A A B B A A A,8.204908333333334
B B A A A A A B B A A A A A A B A B A A,8.558867433333333
B A B A A B A A B A B A B B B A A A B B,8.107553300000001
B A A B B B B B A A A A B A A A A A A A,8.868282033333331
B A B A B A A B B B B B B B B B A B B B,8.067879266666663
B B A B B B B B B B A B B B B B A B B B,7.509536066666664
A A A B B A A B A B A B A B A A B A A A,8.111868233333333
B B A A A A B B B A A A A B B A A B B A,8.896649633333332
B A B A B A A A A A B B A A A B A A A A,8.344144466666668
B B B A B A A A B B B B A A A A B B B B,8.454830099999999
A B B A A A B A A B A A B B B B B A A A,8.522321999999997
A A B B B B A A A B A A B A A A B B A A,8.707333633333336
B A A A A A A A A A A A A B B A B A A A,8.641841266666669
B A B A A A B A B B A A A B A B A A A B,8.1743907
A B A B A B B A B A B A A B A A A B B A,7.823145366666671
A A B A B B B B B A A B B B A A A A B A,8.5040293
A A B B A A A B B B B B A B B B B B B A,8.351256033333332
B A A B A B B B A A B B B A A A B A B A,8.271059566666665
B A B A B A A B A B A A A B A A A A A B,8.037030399999999
A B B A B A B A B A A A B A A B B A A A,7.97281343333333
A B B B B A A A A B A B A A A A A B A B,8.430256000000002
A A B A A B B A A A B B A B A B A A A B,8.171112666666668
A B B A B B A B B A B B B B B B B B B B,7.838628466666668
A B A A B B A B A B B B A A B A B A A B,7.9382181
A B B B B B A B B B B B B B B B B A B B,7.668490166666668
B B A A A B A B A A B B B A B A A B A B,7.850888399999997
B A A B B A B A A B A A B B B B A A B B,8.0665491
A A A B B B A A A A B A A A A B A A A A,8.6091947
A A B B B B B A B A B B B B B A B B B B,7.891225800000001
A A B A A A A A A A A B A A A A B A B A,8.465674566666666
A B B A A A B B A A A B A A A A A B B B,8.296001333333333
B A A B A A A A B B B A A A A A B B A A,8.899005966666671
A B B A A A A B A A B A A A B A B B A A,8.268504600000002
A B B A B B A B A B B B B B A A B A A B,7.981449866666665
B B B B A A B A B A B A A B B A B B A A,7.962402966666668
B B B B B A B A B A A A B B B B B A B B,7.792183533333333
B B B B B B B B A B B B A A B A B B B B,8.00081133333333
B B B B A A A B B B A B B A B B B B B A,7.909349533333332
B A A A A A B A A A A A A B A A B A A A,8.338633466666668
A A A A B B A B A B B A B A B B B A A A,8.341030233333333
A A B A A A A A A A B A B A A B A A A B,8.363136433333336
B A A B B A B B A A B A A B A A B B A A,8.074494466666668
B B B B A B B A B B B B B B B B B B B B,7.665596433333336
B A B B B A A A A B B B B A A B A B B B,8.389867933333335
B B A B B A A A A B B A B B B B B B A A,8.405141466666667
A B A B B A A A A A A A A A A A A A A A,8.858945433333334
A A A A B A A A A A A A B A A B A A A A,8.486914533333334
B A A A B B B B B B B A B B A A B B B B,8.138352600000001
A A A B A B A B B A A A A B B A A A B B,8.419241999999999
A A B A B A A B A B A A A A A A B B A A,8.260488866666668
A B A B A B B B B B B A A A A B B B B A,8.214130766666667
A B B B B A A A B A B B B B A B B B A B,8.266886333333334
B B B A B B A B A A B A B B A A A A A A,8.457300366666665
B B A B B A B B B A B B B B B B B B B B,7.791025066666666
B A A B B B A A A A A B A A A B B A A A,8.654039966666666
A B B A B B B A A A B A A B A A A A B A,8.281838266666666
B A B B B A B B B B A B B B B B B B B B,7.626252866666665
B B B B A B B A B B B A A B A B B B B B,7.759149199999999
A A A A A A A A B A B A A A A A B A A A,8.291263099999997
B B B B A B B B B B A A B A A B A A B A,8.260807666666667
B B B A A B B B B B B B A B B B A B A B,7.9287448
A B B A A A A A A A B B A B B B A B B B,8.480826566666668
A A A B A B B B A A B B A A B A A A A A,8.5867811
A A A A B A B B A A B B A B A A A A A B,8.446192433333335
B A B B B B B B A B B A A B A B B B B A,7.7644163666666675
A A A B A A A A B A A A A A A A A A B A,8.384838133333332
A A A A A A B A A B A A B A B A A B A B,8.2777566
A A A A A A A B A A B A B A A A B A A B,8.332043499999996
B B A A B B A A A B B B B B A B B B B A,8.108408800000001
A A A A B B B A B A B B A A B A A A A A,8.664895333333332
A A B A A A A A B A A A A B A A A A B A,8.173837266666663
B B A B B B B B B B B A A A B A B B B B,7.963810333333333
B B A A B A B A A B A A A B B A B A A A,8.042966966666665
A A A A B B A B A A A A B B A A B B A B,8.465669166666668
A B B A B B B B B B B A B A A A B A A B,8.191193766666665
B A B B B B A B B B B B B B A B A B B B,7.726773
A A B A B A B A A A B A A B A A A B A A,8.131288399999997
A A B B B A B B B A B A B A B B A A B B,7.9565958
B A A A A A B A A A A B A A B A A A A A,8.467916866666666
B A A B A A A A A A A A A A A B A B A A,8.509739233333335
A B A B A A B A B A B B A B B A B A A A,7.865456500000002
A A A A B B A A A B A B A B A A A B A A,8.073181166666668
A B A A A A A B B A B B A A A B A A A A,8.538170133333335
B A B A B B B B B A A A B A B B B B B A,8.076270933333332
A B A B A A B A A B A B B A A B A A A A,8.0613849
A A A B B B B B B A B A B A A A B B A B,8.448010666666667
A B B A B B B A B A B A B B A A B B A A,7.850274966666666
B A B A A A B A B B A A B B A B B B B B,8.141088900000002
A A A B A A A A B A B A B A A B A A A A,8.281037866666667
A A A B A A B A B A B A B A A B B A A A,8.111868233333333
A B A A B A B A B A A A A A A A A A A A,8.545242166666666
A B B B B B A A B B B A B A A B B B B A,7.9526717
B A B B A B B A A A A A A A A A A A A A,8.898987333333332
A A A B A A B B A A B A B B A B B B A B,8.043465999999997
A A A A A B A B A A B A B B B A B A B A,8.250702200000003
A A A A A B B B A A A A A B B B A A A A,9.039614866666668
A B A A B B A B A B B B A B B A B A A B,7.997074033333329
A A B B B A A B B A B B A B B B A B B A,7.923756366666666
B A B B A A A B A A B A A A A A B B B A,8.301493866666664
A B B A B B B A B A B A B A B A B B B A,7.685907133333332
A B A B B B B A B B B B A B B A B B B B,7.660991733333333
B A A B A A A A A B A A B A A B B B A A,8.36771056666667
B B A B B B B A A A B A B B B B A B B B,8.060031333333333
B A A B A A A A B A B B B B A A B A A B,8.085455299999996
B B A A A B B B A A A B A B A A A A B B,8.5573472
B A B A A A A A B B A A A A A A A A A B,8.329069366666664
A A A A A B A B A A A A A A B B A A B A,8.368699099999999
A A A A B A A A A A A A B A A A A A B A,8.436215933333337
B A A B A A A A A A B A A A A A A B A A,8.545461033333332
B A B B B B B B B A A B A B B B B B B A,7.8530639666666655
B B B A A A B A B B B B B A A B A A A A,8.64543603333333
A B A A B A B A B B A B B A A A B A B B,7.885219533333334
B A A B B A B B B B B A B B A A B B A B,8.142155633333333
B B B A B A A A B A A A B B B A B B B B,8.170383600000001
A A A A A A B A A A A A B A A A A A A B,8.732649133333338
B B B B A B A B B B B B B B B B B A B A,7.724883833333333
A A A A A A A A A B B A B A A A B B A A,8.5967179
B A A A A B B B B A B B B A A B A A A A,8.797631666666668
A A A B A B B B A B A B B A B B B A A A,8.428924333333333
A A B A A A A B A B B A A A A B A B A B,7.993836666666667
A A A A A B A A A B A B A A A A A B A A,8.140302766666668
B B B A A B B B A B B B B B B B A A B A,8.093760399999999
A B B B A B A B A A B B A A A A A B B B,8.222320033333332
B B B B B B A A B B A B B B B B B B B A,7.873229366666667
A B A A A B B B B A A B A B B B A B A B,7.977772866666665
B B A B B A B A A A B B A B B B A B A A,8.019033433333332
A B B B A B B A B B B B B B A B B B A B,7.704508633333333
A A A B A A A A A B B B A B A B A A A A,8.556028600000003
A A A A A A B A A A B B A A B A A B A A,8.450946433333334
A B B B B A A B A B A B B B B B A A B A,8.050370200000003
A B B B B B B A B A B B B B B B A B B B,7.687479199999997
A B B B A B A A A A B A A B A A A B B B,8.146606966666669
B A A A A B A B A A A A B A B A B B A B,8.23500426666667
B A A B A A A A A A B A A A A A B A A A,8.3439149
A A A A B A A A A A A B A B A A A A A A,8.405041766666667
A B A A B B B B A A A A B B B A B B B B,8.511957
A A A B B A A B B A B A A A A A A B A A,8.451145866666664
B A A A B A A A B A B B B A B B A A A A,8.357338866666668
A A A B B B B A B B B B B B B B A B A B,8.326030833333336
B B B A B B B B A A A B A B B B A A A B,8.176567433333334
B B B B B B B A B A B B B A B B B A B B,7.751026533333334
A A B A A B A B A A A A A A A B A A B A,8.2122799
A B B B A B B B B B A B A B B B B A A B,7.938229366666665
A A B A A A A A A A A A A B B A A B A A,8.679791699999999
B B B B B B B A B B A B B B A B A A B A,7.845534533333334
A A A A B A A B B A A A A B A A A B A A,8.285039766666667
B A B A A B B B B A A A B A A A B A B A,8.197950166666667
B B B A B B B B B B B B A B B A B B B B,7.86276676666667
B A A A A A A A B A A A B A B A A A B A,8.415217599999997
B B B A A A B A A B B B A A A A B B A A,8.521470133333331
A A A A A A A B A B A B A B A A B A A A,8.411989700000001
A A B B B B B A B A B B B B A A B B B B,7.994958499999999
B B B B A A B B B B B B B A B B B B B B,7.76715793333333
B A A A A A A B A A B A B B A A A A B B,8.485804166666668
B B A A B A A A A A B A A A A A A A B B,8.322630600000004
A A B A B A B B B B A A A B A A B A B B,7.9427231
A A A A A A B A B A A A A A B B A B B A,8.437459033333335
B B B B A A B A A A B B A B A A A A A A,8.386222633333333
B A A A A A B A A B A B B B A A B B A B,8.258734299999999
B A B A B B A B B B A B A A A B A A A B,7.894238933333336
A B A B B B B A B B A B A B B B B B B B,7.6852178333333345
B B B A A B B B A A A B B A A B A A A B,8.477133066666667
B B A A B B B B B A B B B B B A B B B B,7.96392093333333
A A A A A A A A A A A A A A B B A A B B,9.026503533333331
B B B B A B B B B B A B A B B B B B B B,7.585344600000001
B A B B A B A A A B B A B B B B A B B B,8.067260766666665
B A B A A B A B A B B A B B A A A A A B,8.219855433333333
A B A B A A B B A A B B B A A B B A A B,8.094638700000003
A B B B B B B B A A A B B A B A B A A B,8.265196733333333
B A B A A B B A B A B B A A A B B A A A,8.154308966666667
A A A A B B A B A B A A A A A B A B A B,8.3528711
A B B B B B B B B B B B B A B B A B B B,7.892071400000002
B B B B A A A A B B B B A A A B B B A B,8.510167399999997
A A A B A B B A A A B A A A B A A A A A,8.390172300000001
A A B A A A A A B B A A A A A A A A B A,8.425592400000001
B A A A A A A A A A B A A A A B A B A A,8.642735533333331
A A A B A A B B B B A B A B B B B B A A,8.387080666666664
B A B B B B B A A B A B B B A B B B B A,7.992952866666668
A B A A A B A A A B A A A A A A A B A A,8.088934933333332
B B B B B B A B B B B B A B A A B A A B,7.898578166666669
B A B A B B B B B B B B B B B A B A B A,7.891696733333337
A A A A A B B B B A A B B A A A A B B B,8.7611823
B A B B B B A B A B B A B B B A B B B B,7.618950866666665
B A A A B A B A A B A B A B A A A A B A,7.994884400000002
B B B B B B B B A A B B B A B B A B B B,7.7965646
B B A B B B B B B A B B A B B B B A B B,7.773493666666669
B B A A B B A A B A A A A A A B A A A A,8.602238966666665
B B B B B B B B B B B B A A B B A B B B,7.828777066666664
A A A B A A B A B A A B A B A A A A A A,8.370236433333336
B B B B A B A B A A A B B B A A A A B B,8.435156733333335
B B A B B A A B B A B A B B B A B B B A,7.692551633333331
A A A A A B A A A B B A A A B A B A A A,8.526079
A A B A A B B B A B B A B A B B A B B B,7.941444666666666
B B A B A B B B A A B A A B B B A B A B,7.731343033333333
B A A A B A B B B B B B B B B B B B B B,8.1761618
B A A A A B A B B B B A B A B A B A B A,8.167588466666666
A A A B B B B A B A A A A A B A B A A A,8.603904433333334
B A B A B A A B B A B B B A B A A A A B,7.866698733333335
B A B B B B A A B A A B B B B B A B B A,7.871058700000001
A B B A A A A A B B B A A A A A A B B B,8.624537666666665
B B B A B A B B B B B B B B A A B A B A,8.2527065
B B B A B A A A B A B A A A A B A B A A,8.237693166666665
A A A B A A B A A A B B B A A A B A B A,8.2988888
B B A B A B B B A A A B A B B B B B B B,8.19378043333333
A A B B B A A B B A A B A A B A A A A A,8.466368433333333
B B B B A B A A B A B B A B A B B B A B,7.920013966666666
A A A A B A A A A A A A A A A B A B A A,8.551089233333334
B A A A B A A A A B B A A B B B A A B A,8.375422133333334
B B B B B B B B A B B B B A B B B B B B,7.688667333333333
B A B A B A A A B A A A A A A B A B B A,8.2024344
B B B B B B A A A B A B B B B B B A A B,8.170994566666668
A B B B A B A B A A A A A B B A A B B A,8.380549733333332
B B B A A B A B A A B B A B A B A A A B,8.170710633333334
B B B A A A B A A B A B B B B A A A B B,8.205512900000002
B A A B B A B B A A B A A A B A A A A B,8.170328700000002
A B A B A A A B B A B A A B A B A B A A,8.045116
B A B A A A A A B A A A A A A B B A A A,8.595259333333333
B A B A A B A B A A A B A B A B A B B A,7.7326545666666675
B B A A A B A B B B B A B B A B B B B A,8.129848266666665
A B A A A B A B A B A B B B B A B B A B,8.191681066666668
B B B A A B B A A B A B B B B A A B B A,8.254069966666664
A A B B A A B A B B A B A B B B A B B B,7.708520333333331
A B B A B B B B B A B B B B A B B B A B,7.636506266666668
A A A A A B A A A A B A A A B A A A A A,8.5162385
B A A A B A B B B B A A A A A A B A A A,8.774131933333335
A B A A A A B B A B A B B A B A A B A A,8.2124697
B A A B A A B A B B B B B A A B A A A B,8.230626866666665
B B B B B A B B B A A B B B B B B A B A,7.826208433333335
A A A B B A B B A B A B B A A A B B B A,8.339753700000001
B B A B B B A B B B A A A B A B B A B B,8.167156
B A B B A A A A B A B A B B B A B A B B,7.957620500000001
B B B B A B B B B A B B B A B A B B A B,7.504726666666666
A B A A A A A A A A B A A A A A A B A B,8.544281599999998
B B B B A A B B B A B A B A A B B A B A,8.062239933333336
B A A B A B B B B A B B B B B B B B B B,8.054608566666666
A B A A A A B A A A A B B B A B B A A A,8.625992166666665
A B A A B B B A B B B B B A B A B A B A,7.7274721
A B B B B B B A A B A A A A A A A B B A,8.739140766666667
A B B B B B B A A B B B A A B B B B B A,7.986492166666666
B A B B A B B A B B B B B A A B B B B B,7.8919581
B B B B B B B B B B B B A A A A A B B A,8.511249399999999
B B B A B A A B A B A B B B A A B A B B,7.8498402999999985
A B B A A A B B A A A A A A A A A A A B,8.591600933333334
A B A B A B A B B B A B B B A A B B A A,8.026482333333334
A A A A A A A B A A B A A A A A A A B B,8.5530756
A A A A B A A A A A B A A A B A A A A A,8.39930243333333
A A A B A A B A A B A A A A A A A A B A,8.222071533333333
A B B B B A A B B B B A B B A B B B B B,7.7854069
B A A A A A A A A A B A B B A B A A B B,8.578555066666665
A B B B B B A B A B B A A B B B B B B B,7.864520799999997
B B A A A B A A B B A A A A A A A B A A,8.490937266666666
B B B A B A A A A B B A B B B B A A B B,8.279451400000001
B A A A A A A A A A A A A A A B A A B B,8.684140833333334
A B B B A A A A A B B B B B B B B A A A,8.768500266666665
B B B B A A A B B A B A A B B B B B B B,8.204533166666666
B B A A A B B A A B B A B A A B A A A B,8.243932966666668
A A A B B A A B B B B B A A A A A A B A,8.685925133333331
A A A A B B B A B B B B B A B A B B B B,8.357566733333336
B B A A A A A B B A B B A A A A A B A B,8.378776233333335
B A A B A B A A B A A B B A B A B B A A,7.941466699999999
A B B B A A B B A A B B B A B A B B B A,8.074035533333332
B A A B A B A A B B A B A B B B A A A B,7.976933200000001
A B A A A B A B B A B B B A B A B A B A,7.905873433333335
A B A B B B B A A A A A A B A A B B A B,8.446212133333333
A A A A B B A A A A A A B A A A B A A B,8.478695833333333
B A B B A B B B B A A A B B B B A B A A,8.125972533333332
A B A B A B A B B B B B B A B B B B B A,7.898008466666669
B B A B A A A A A B B A A A A A B A A B,8.495877033333333
A B A B B A B A B A B A B B A A B A B A,7.594146666666667
A A A B A B A A A A B A A A A B A A A B,8.408016666666667
B A B B B B A B B B B B B B B B A A A B,8.07292303333333
A A A A A A B B A B B A A B A B A A A A,8.426774166666668
A A A B A B B A B B A B A B A A A B A A,8.042394899999998
B B B B B A A A A B A A B A A B A A A B,8.34872663333333
B B A B B B B B B B B A B B A B A B B B,7.692061000000002
A B A A A A A B B A A A A A A B A A B A,8.246407900000001
B B A B B B B B B A B A B A A A B A B B,8.208943099999999
A B B B A A A A A A A A A A B A B B A B,8.772504000000001
B A B B B A A B A B B A A B B A B B A B,7.872087133333334
A A B B A A A A A A A A A B A A A A A A,8.681791166666669
A A A B B B A B B A A A A B A B A A A A,8.47437433333333
B A B B B A B A A B B B A B B A A B B B,7.852134266666669
A B A A A A A A B A A B A A B A A A A B,8.417583333333331
A A B A A A A A B A A A B B A A A A A B,8.622256566666668
B A A A A A A A A A A A B A A A A A B A,8.486540600000001
A B A A A A A A B A A B B A B B A A B A,8.036591600000001
B A B A B B A B A B A B A B A B B B B A,7.723705333333331
A A B A A A A B B B B A A A B A B A B B,8.335367566666664
B A A A B A B A A A A A A A B B A B B B,8.0948074
B B A B A B A A B A A A B A B A A B A B,7.865131666666665
B B B B A A B B B B B B B B B B A A B B,8.132924099999999
A A B A A B B B B A A A B B B B A A A B,8.405252166666665
B A A B B A B A B A B A A B A A A B A B,7.934438899999998
B B B B B A B A B A A B B B B B A B A B,7.8681804
B A A B A A B A A A B B A A A A A A A B,8.4149351
A A A A A A B A B A B B B A A B A B A B,8.538902966666667
A B B A A A A A B A A A A A B B B A A A,8.926880166666667
A A B A B B A A A A B B B B B A A B A B,8.448931600000002
B A A B B A B B B B B A A A B B B B A A,8.314140833333335
A A A A A A A A A A B B A A A A A B A A,8.614047866666665
A B A A A A B A A A A B A A B A A B A A,8.056048033333335
A A A B B B A B B B A B B A B A B B A A,8.054949
B B A B B A B B A B B A B B A A B B B A,7.655225866666671
