scattering_pattern,structure_type,num_atoms,num_atoms_2bins_5050,num_atoms_4bins,num_atoms_10bins,structure_type_cat
[ 0.    -0.023 -0.042 -0.063 -0.087 -0.107 -0.124 -0.146 -0.169 -0.183 -0.199 -0.223 -0.174  0.728  0.489  0.328  0.229 -0.283 -0.322 -0.333 -0.328  0.     0.663 -0.213 -0.335  0.364  0.898  0.088 -0.328 -0.358 -0.302 -0.149 -0.309 -0.018  0.638  0.236 -0.293 -0.137  0.248 -0.149  0.234 -0.069 -0.26  -0.171 -0.057  0.024  0.465  0.011 -0.117  0.051 -0.074  0.055 -0.065 -0.11  -0.078  0.09   0.055 -0.027  0.084  0.036 -0.001 -0.048 -0.03  -0.021  0.009  0.013  0.03  -0.02  -0.016  0.016  0.015  0.003 -0.009 -0.008 -0.006 -0.005 -0.004  0.001  0.007  0.017  0.001 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.001  0.    -0.001 -0.001 -0.001 -0.001 -0.001 -0. -0.     0.     0.     0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.     0.  0.    -0.    -0.    -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001],BCC,95,1,3,9,0
[ 0.    -0.019 -0.041 -0.062 -0.08  -0.099 -0.12  -0.14  -0.155 -0.173 -0.195 -0.212 -0.207  0.313  0.865  0.106  0.491 -0.179 -0.303 -0.312 -0.329 -0.293  0.452  0.326 -0.325 -0.27   0.799  0.604 -0.06  -0.358 -0.357 -0.246 -0.154 -0.321  0.082  0.655  0.154 -0.3   -0.119  0.253 -0.159  0.227 -0.04  -0.254 -0.191 -0.043 -0.049  0.45   0.113 -0.143  0.044 -0.06   0.026 -0.003 -0.119 -0.085  0.002  0.126 -0.04   0.055  0.049  0.041 -0.042 -0.035 -0.028 -0.004 -0.001  0.034  0.009 -0.023 -0.01   0.02   0.011 -0.001 -0.008 -0.009 -0.008 -0.004 -0.003 -0.001  0.005  0.018  0.    -0.003 -0.001 -0.001 -0.003 -0.002 -0.    -0.002 -0.002 -0.001 -0.001 -0.002 -0.001  0.002 -0.    -0.001  0.     0. -0.001  0.     0.001  0.    -0.     0.001  0.001  0.     0.001  0.002  0.001  0.     0.001  0.001  0.     0.001  0.001  0.    -0.     0.001  0.    -0.001 -0.001  0.    -0.001 -0.001 -0.001 -0.    -0.001 -0.001 -0.    -0.001 -0.002 -0.001],BCC,95,1,3,9,0
[ 0.    -0.023 -0.041 -0.062 -0.085 -0.104 -0.122 -0.144 -0.165 -0.179 -0.197 -0.222 -0.195  0.597  0.627  0.239  0.338 -0.261 -0.318 -0.325 -0.326 -0.145  0.68  -0.075 -0.332  0.078  0.995  0.229 -0.258 -0.356 -0.345 -0.154 -0.258 -0.194  0.508  0.469 -0.218 -0.257  0.217 -0.055  0.085  0.118 -0.252 -0.228 -0.051 -0.098  0.378  0.23  -0.144  0.014 -0.034  0.003  0.012 -0.118 -0.087 -0.011  0.127 -0.035  0.053  0.048  0.04  -0.043 -0.036 -0.03   0.001 -0.002  0.038  0.    -0.021 -0.004  0.019  0.012 -0.005 -0.009 -0.007 -0.006 -0.005 -0.003  0.002  0.011  0.012 -0.001 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.001 -0.     0.    -0.001 -0.001 -0.001 -0.    -0. -0.     0.     0.     0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.     0.  0.    -0.    -0.    -0.    -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001],BCC,95,1,3,9,0
[ 0.    -0.015 -0.028 -0.041 -0.057 -0.071 -0.082 -0.097 -0.112 -0.124 -0.134 -0.15  -0.165 -0.171 -0.177  0.036  0.986  0.121  0.303  0.339 -0.222 -0.263 -0.258 -0.265 -0.283 -0.173  0.676  0.116 -0.291 -0.281  0.289  0.922  0.197 -0.186 -0.295 -0.304 -0.269 -0.081 -0.232 -0.263  0.24   0.589  0.163 -0.261 -0.243  0.191  0.083 -0.161  0.277 -0.037 -0.21  -0.204 -0.055 -0.066  0.011  0.45   0.111 -0.135 -0.015  0.042 -0.074  0.063 -0.015 -0.099 -0.069 -0.059  0.106  0.061 -0.052  0.066  0.036  0.044 -0.016 -0.044 -0.023 -0.031  0.    -0.002  0.011  0.029 -0.02  -0.02  -0.009  0.015  0.007  0.001 -0.011 -0.009 -0.007 -0.007 -0.006 -0.004 -0.001  0.002  0.011  0.012  0.    -0.     0.001  0.001  0.001  0.001  0.002  0.002  0.001  0.002  0.002  0.001  0.001  0.001  0.001  0.002  0.001  0.001 -0.    -0.    -0.    -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.002 -0.001 -0.001 -0.002 -0.001 -0.001 -0.001 -0.001 -0.001],BCC,95,1,3,9,0
[ 0.    -0.022 -0.041 -0.061 -0.084 -0.102 -0.12  -0.143 -0.162 -0.176 -0.196 -0.219 -0.205  0.456  0.758  0.159  0.43  -0.227 -0.312 -0.318 -0.326 -0.242  0.603  0.115 -0.329 -0.143  0.965  0.403 -0.164 -0.362 -0.362 -0.19  -0.2   -0.296  0.307  0.623 -0.067 -0.305  0.062  0.126 -0.093  0.249 -0.188 -0.25  -0.112 -0.085  0.147  0.425 -0.068 -0.082  0.042 -0.067  0.057 -0.079 -0.104 -0.074  0.1    0.048 -0.026  0.085  0.035  0.004 -0.049 -0.029 -0.024  0.011  0.005  0.037 -0.018 -0.02  0.011  0.016  0.007 -0.009 -0.008 -0.007 -0.006 -0.005 -0.001  0.003  0.015  0.006 -0.002 -0.002 -0.002 -0.001 -0.002 -0.002 -0.001 -0.001 -0.002 -0.001 -0.001 -0.001  0.     0.    -0.001 -0.001 -0.     0. -0.     0.     0.001  0.001  0.     0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.     0.  0.    -0.    -0.    -0.    -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001],BCC,95,1,3,9,0
[ 0.    -0.023 -0.043 -0.064 -0.088 -0.109 -0.127 -0.148 -0.172 -0.188 -0.203 -0.225 -0.139  0.839  0.361  0.412  0.115 -0.298 -0.324 -0.339 -0.328  0.183  0.553 -0.294 -0.314  0.659  0.716 -0.032 -0.365 -0.367 -0.243 -0.175 -0.319  0.206  0.655 -0.002 -0.31   0.043  0.129 -0.079  0.236 -0.206 -0.252 -0.091 -0.099  0.259  0.343 -0.122 -0.025 -0.007 -0.021  0.027 -0.116 -0.091 -0.022  0.128 -0.031  0.052  0.049  0.038 -0.045 -0.036 -0.031  0.005 -0.002  0.042 -0.007 -0.021  0.003  0.019  0.01  -0.007 -0.008 -0.006 -0.005 -0.004 -0.     0.004  0.016  0.006 -0.001 -0.002 -0.002 -0.001 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.001  0.    -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.  0.     0.     0.     0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.002  0.002  0.001  0.001  0.001  0.001  0.001  0.001  0.001  0.  0.    -0.    -0.    -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001],BCC,95,1,3,9,0
[ 0.    -0.015 -0.037 -0.055 -0.068 -0.087 -0.108 -0.121 -0.135 -0.157 -0.172 -0.181 -0.202 -0.187  0.562  0.688  0.108  0.469 -0.182 -0.275 -0.3   -0.312 -0.29   0.136  0.619 -0.232 -0.313  0.112  0.989  0.241 -0.211 -0.331 -0.334 -0.205 -0.155 -0.303  0.063  0.622  0.239 -0.275 -0.222  0.258 -0.071  0.033  0.195 -0.218 -0.236 -0.095 -0.07   0.058  0.458  0.02  -0.135  0.058 -0.06   0.019  0.017 -0.109 -0.08  -0.049  0.127  0.016 -0.02   0.088  0.027  0.017 -0.046 -0.029 -0.03   0.008 -0.006  0.033  0.008 -0.021 -0.016  0.015  0.012  0.004 -0.011 -0.009 -0.007 -0.007 -0.006 -0.003  0.001  0.007  0.013 -0.001 -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.    -0.001 -0.     0.     0.    -0.  0.001  0.003  0.001  0.     0.001  0.001  0.     0.001  0.001  0.001  0.001  0.001  0.001  0.     0.     0.001  0.    -0.     0.    -0. -0.001 -0.    -0.    -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001],BCC,95,1,3,9,0
[ 0.    -0.019 -0.033 -0.049 -0.07  -0.087 -0.099 -0.116 -0.137 -0.149 -0.16  -0.18  -0.199 -0.191  0.287  0.902  0.021  0.527 -0.042 -0.274 -0.292 -0.291 -0.297 -0.166  0.685  0.031 -0.313 -0.234  0.815  0.57 -0.001 -0.322 -0.338 -0.292 -0.109 -0.254 -0.242  0.379  0.575 -0.06 -0.276 -0.067  0.246 -0.171  0.202  0.038 -0.234 -0.216 -0.047 -0.104  0.186  0.41  -0.054 -0.112  0.07  -0.074  0.037  0.    -0.107 -0.078 -0.044  0.133  0.01  -0.021  0.089  0.027  0.019 -0.047 -0.028 -0.03  0.002 -0.003  0.027  0.016 -0.022 -0.018  0.011  0.011  0.007 -0.009 -0.01  -0.008 -0.007 -0.006 -0.005 -0.     0.003  0.016  0.002 -0.001 -0.001 -0.002 -0.001 -0.    -0.001 -0.001  0.     0.    -0.     0.  0.001  0.001  0.002  0.002  0.001  0.     0.001  0.001  0.001  0.  0.001  0.001  0.     0.     0.001  0.    -0.     0.     0.    -0.001 -0.001 -0.    -0.001 -0.001 -0.001 -0.    -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.    -0.001],BCC,95,1,3,9,0
[ 0.    -0.016 -0.037 -0.055 -0.071 -0.089 -0.109 -0.124 -0.139 -0.158 -0.175 -0.185 -0.203 -0.167  0.695  0.545  0.196  0.396 -0.23  -0.282 -0.296 -0.318 -0.289  0.337  0.467 -0.295 -0.312  0.396  0.877  0.127 -0.287 -0.335 -0.322 -0.151 -0.217 -0.277  0.283  0.612  0.01  -0.287 -0.09   0.251 -0.164  0.209  0.01  -0.237 -0.212 -0.041 -0.108  0.298  0.326 -0.11  -0.057  0.043 -0.072  0.065 -0.057 -0.105 -0.077  0.035  0.113 -0.046  0.058  0.045  0.045 -0.035 -0.038 -0.024 -0.018  0.008  0.009  0.035 -0.02  -0.02   0.006  0.014  0.008 -0.007 -0.009 -0.009 -0.007 -0.005 -0.005 -0.001  0.004  0.016  0.    -0.002 -0.001 -0.002 -0.002 -0.    -0.001 -0.002 -0.     0.    -0.001 -0.001  0.001  0.001  0.001  0.001  0.001  0.     0.     0.001  0.001  0.     0.001  0.001  0.001  0.     0.001  0.001 -0.     0.     0.001 -0.    -0.     0.  0.    -0.001 -0.001 -0.    -0.001 -0.001 -0.    -0.    -0.001 -0.001 -0.    -0.001 -0.001 -0.   ],BCC,95,1,3,9,0
[ 0.    -0.012 -0.025 -0.039 -0.052 -0.063 -0.076 -0.091 -0.1   -0.111 -0.128 -0.14  -0.145 -0.159 -0.18  -0.159  0.494  0.784 -0.061  0.506  0.082 -0.227 -0.255 -0.257 -0.255 -0.267 -0.138  0.706  0.07  -0.278 -0.274  0.164  0.971  0.233 -0.113 -0.284 -0.298 -0.283 -0.115 -0.159 -0.274 -0.052  0.511  0.458 -0.144 -0.245 -0.136  0.298 -0.095 -0.051  0.295 -0.138 -0.201 -0.178 -0.029 -0.084  0.035  0.45   0.106 -0.13 -0.03   0.063 -0.085  0.046  0.026 -0.098 -0.076 -0.06   0.029  0.12 -0.029 -0.011  0.087  0.008  0.041 -0.041 -0.04  -0.02  -0.029  0.007 -0.012  0.024  0.018 -0.023 -0.019 -0.006  0.014  0.006  0.004 -0.01 -0.01  -0.006 -0.004 -0.006 -0.004  0.     0.003  0.004  0.018  0.004 -0.     0.001  0.003  0.002  0.001  0.003  0.003  0.001  0.001  0.003  0.001 -0.     0.002  0.001 -0.001  0.001  0.001 -0.001 -0.002 -0.001 -0.001 -0.002 -0.002 -0.001 -0.002 -0.003 -0.002 -0.001 -0.003 -0.002 -0.001 -0.001 -0.002 -0.001],BCC,95,1,3,9,0
[ 0.    -0.011 -0.032 -0.049 -0.058 -0.074 -0.095 -0.106 -0.115 -0.136 -0.153 -0.157 -0.17  -0.195 -0.157  0.668  0.595  0.061  0.513 -0.14 -0.262 -0.269 -0.277 -0.29  -0.204  0.628  0.166 -0.298 -0.287  0.418  0.852  0.154 -0.249 -0.31  -0.305 -0.218 -0.117 -0.278 -0.123  0.5  0.479 -0.155 -0.265 -0.032  0.246 -0.176  0.17   0.094 -0.216 -0.22 -0.084 -0.053 -0.008  0.45   0.112 -0.139  0.004  0.015 -0.057  0.069 -0.054 -0.097 -0.067 -0.021  0.137 -0.007 -0.017  0.088  0.02   0.029 -0.045 -0.032 -0.026 -0.012  0.007  0.     0.039 -0.017 -0.021 -0.008  0.017  0.007  0.    -0.01  -0.01  -0.009 -0.006 -0.006 -0.005  0.  0.003  0.015  0.003 -0.    -0.    -0.001  0.     0.001  0.     0.  0.002  0.001  0.001  0.001  0.002  0.001  0.001  0.003  0.002  0.  0.001  0.001  0.    -0.     0.001  0.    -0.001 -0.    -0.    -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.    -0.001],BCC,95,1,3,9,0
[ 0.    -0.017 -0.035 -0.052 -0.068 -0.087 -0.104 -0.118 -0.136 -0.154 -0.165 -0.18  -0.201 -0.193  0.423  0.81   0.046  0.515 -0.119 -0.274 -0.298 -0.3   -0.292 -0.04   0.7   -0.124 -0.312 -0.105  0.973  0.384 -0.109 -0.328 -0.34  -0.259 -0.11  -0.291 -0.126  0.541  0.446 -0.211 -0.271  0.124  0.103 -0.129  0.28  -0.13  -0.237 -0.169 -0.028 -0.093  0.4    0.221 -0.136 -0.018  0.019 -0.054  0.064 -0.073 -0.097 -0.073  0.043  0.107 -0.045  0.059  0.042  0.047 -0.031 -0.041 -0.024 -0.02  0.009 -0.001  0.042 -0.016 -0.022 -0.002  0.018  0.008 -0.005 -0.008 -0.009 -0.009 -0.006 -0.004 -0.003  0.001  0.014  0.007 -0.003 -0.001 -0.001 -0.002 -0.001  0.    -0.    -0.001  0.     0.001 -0.    -0.  0.001  0.002  0.001  0.001  0.002  0.     0.     0.002  0.001 -0.  0.001  0.001  0.    -0.     0.001  0.    -0.001  0.     0.001 -0.001 -0.001  0.    -0.    -0.001 -0.001 -0.    -0.001 -0.001 -0.    -0.001 -0.001 -0.001 -0.    -0.001],BCC,95,1,3,9,0
[ 0.    -0.014 -0.032 -0.05  -0.062 -0.076 -0.096 -0.111 -0.121 -0.137 -0.157 -0.168 -0.174 -0.192 -0.093  0.889  0.315  0.243  0.368 -0.222 -0.272 -0.281 -0.286 -0.284  0.019  0.699 -0.146 -0.308 -0.161  0.918  0.454 -0.027 -0.308 -0.331 -0.293 -0.102 -0.229 -0.273  0.264  0.603  0.083 -0.272 -0.194  0.273 -0.08   0.004  0.236 -0.196 -0.225 -0.133 -0.027 -0.087  0.408  0.216 -0.132 -0.037  0.046 -0.073  0.062 -0.035 -0.1   -0.072 -0.029  0.139 -0.003 -0.02   0.09   0.023  0.024 -0.046 -0.028 -0.028 -0.009  0.005  0.01   0.031 -0.02  -0.019 -0.002  0.014  0.009 -0.003 -0.011 -0.01  -0.007 -0.006 -0.007 -0.003  0.002  0.006  0.014  0.001 -0.001 -0.002 -0.     0.001 -0.    -0.     0.001  0.001 -0.     0.001  0.002  0.001  0.     0.003  0.003  0.     0.001  0.002  0.    -0.     0.001  0.001 -0.001 -0.     0.001 -0.    -0.001 -0. -0.    -0.001 -0.001 -0.    -0.001 -0.002 -0.001 -0.001 -0.002 -0.001 -0.    -0.001 -0.001 -0.   ],BCC,95,1,3,9,0
[ 0.    -0.02  -0.038 -0.057 -0.076 -0.095 -0.113 -0.13  -0.149 -0.167 -0.183 -0.197 -0.21  -0.017  0.965  0.168  0.458  0.088 -0.283 -0.311 -0.31  -0.307 -0.097  0.695 -0.098 -0.322 -0.026  1.     0.312 -0.189 -0.345 -0.348 -0.198 -0.177 -0.306  0.18   0.643  0.082 -0.297 -0.107  0.255 -0.161  0.216 -0.016 -0.243 -0.205 -0.04  -0.092  0.392  0.221 -0.141  0.004 -0.01  -0.031  0.049 -0.099 -0.093 -0.062  0.118  0.03 -0.025  0.088  0.032  0.009 -0.047 -0.027 -0.03   0.011 -0.003  0.042 -0.01  -0.021 -0.003  0.017  0.01  -0.004 -0.009 -0.009 -0.007 -0.005 -0.005 -0.001  0.005  0.017  0.    -0.002 -0.001 -0.002 -0.002 -0.001 -0.001 -0.002 -0.001  0.    -0.001 -0.001  0.     0.001  0.001 -0.  0.001  0.    -0.     0.001  0.001  0.     0.001  0.002  0.001  0.  0.001  0.001  0.     0.     0.001  0.001 -0.     0.001  0.001 -0. -0.     0.    -0.    -0.001 -0.    -0.    -0.001 -0.001 -0.    -0.001 -0.001 -0.001 -0.    -0.001],BCC,95,1,3,9,0
[ 0.    -0.021 -0.031 -0.046 -0.069 -0.083 -0.093 -0.114 -0.134 -0.14 -0.155 -0.18  -0.189 -0.186  0.055  0.975  0.099  0.437  0.154 -0.263 -0.277 -0.284 -0.303 -0.271  0.405  0.419 -0.289 -0.307  0.264  0.94  0.187 -0.232 -0.316 -0.321 -0.215 -0.132 -0.291 -0.043  0.572  0.381 -0.234 -0.267  0.142  0.101 -0.14   0.28  -0.106 -0.229 -0.186 -0.023 -0.112  0.311  0.319 -0.101 -0.076  0.062 -0.078  0.055 -0.019 -0.106 -0.073 -0.036  0.135  0.003 -0.019  0.089  0.024  0.023 -0.046 -0.03 -0.029 -0.002 -0.     0.017  0.025 -0.021 -0.02   0.005  0.014  0.008 -0.008 -0.009 -0.008 -0.008 -0.006 -0.005 -0.002  0.001  0.013  0.009 -0.002 -0.002 -0.001 -0.001 -0.001  0.     0.    -0.     0.     0.001  0.001  0.     0.001  0.001  0.002  0.001  0.001  0.001  0.001  0.001  0.001  0.     0.     0.001  0.    -0.     0.    -0.    -0.001 -0. -0.    -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001],BCC,95,1,3,9,0
[ 0.    -0.012 -0.017 -0.025 -0.038 -0.047 -0.052 -0.063 -0.076 -0.081 -0.088 -0.103 -0.113 -0.116 -0.126 -0.142 -0.149 -0.133  0.407  0.862 -0.071  0.262  0.413 -0.163 -0.219 -0.22  -0.218 -0.23  -0.246 -0.214  0.408  0.492 -0.22  -0.26  -0.238  0.209  0.943  0.194 -0.021 -0.248 -0.263 -0.258 -0.229 -0.055 -0.166 -0.237 -0.133  0.41   0.499  0.093 -0.209 -0.217 -0.053  0.327 -0.108 -0.114  0.318 -0.017 -0.171 -0.167 -0.132  0.023 -0.092  0.006  0.421  0.185 -0.097 -0.103  0.069 -0.007 -0.067  0.054  0.018 -0.086 -0.075 -0.054 -0.053  0.106  0.058 -0.054 -0.007  0.086 -0.013  0.044 -0.028 -0.043 -0.026 -0.025 -0.024  0.013 -0.015  0.013  0.033 -0.016 -0.016 -0.011  0.007  0.015  0.011  0.007 -0.004 -0.003 -0.    -0.    -0.     0.001  0.002  0.002  0.006  0.006  0.018  0.007  0.002  0.002  0.     0.     0.001 -0.001 -0.002 -0.001 -0.001 -0.003 -0.003 -0.002 -0.003 -0.004 -0.003 -0.003 -0.004 -0.003 -0.001 -0.003 -0.003 -0.002],BCC,95,1,3,9,0
[ 0.    -0.017 -0.04  -0.061 -0.075 -0.095 -0.119 -0.133 -0.148 -0.171 -0.19  -0.199 -0.209  0.07   0.977  0.109  0.504 -0.019 -0.286 -0.311 -0.324 -0.309  0.069  0.647 -0.227 -0.324  0.235  0.953  0.169 -0.273 -0.345 -0.336 -0.151 -0.236 -0.248  0.399  0.568 -0.121 -0.292  0.079  0.118 -0.102  0.261 -0.173 -0.244 -0.13  -0.066  0.041  0.467  0.014 -0.13   0.061 -0.072  0.042 -0.023 -0.113 -0.082  0.01   0.124 -0.041  0.054  0.047  0.045 -0.04  -0.038 -0.026 -0.007  0.     0.025  0.021 -0.023 -0.017  0.018  0.013  0.002 -0.009 -0.007 -0.008 -0.007 -0.004 -0.001  0.001  0.015  0.007 -0.003 -0.003 -0.001 -0.001 -0.003 -0.001 -0.    -0.002 -0.002 -0.    -0.001 -0.002  0.     0.002 -0.    -0.001  0.001  0.001 -0.     0.001  0.001  0.     0.     0.002  0.001  0.  0.001  0.002  0.001  0.     0.001  0.001 -0.     0.     0.001 -0. -0.001  0.    -0.    -0.001 -0.001 -0.    -0.001 -0.001 -0.    -0.001 -0.001 -0.001 -0.    -0.001],BCC,95,1,3,9,0
[ 0.    -0.008 -0.027 -0.042 -0.047 -0.06  -0.079 -0.089 -0.094 -0.112 -0.129 -0.132 -0.14  -0.163 -0.176 -0.157  0.352  0.883 -0.051  0.445  0.185 -0.223 -0.249 -0.251 -0.255 -0.266 -0.204  0.581  0.261 -0.258 -0.284 -0.057  0.99   0.339 -0.012 -0.279 -0.294 -0.287 -0.174 -0.099 -0.263 -0.189  0.396  0.545  0.022 -0.249 -0.221  0.214  0.069 -0.164  0.263  0.008 -0.196 -0.198 -0.097 -0.014 -0.1    0.347  0.295 -0.079 -0.11   0.078 -0.047 -0.021  0.07  -0.063 -0.088 -0.059 -0.048  0.124  0.04  -0.054  0.066  0.033  0.04  -0.009 -0.045 -0.024 -0.029 -0.015  0.01  -0.012  0.039 -0.008 -0.02  -0.018  0.005  0.011  0.009 -0.007 -0.01  -0.006 -0.006 -0.006 -0.003 -0.002 -0.     0.003  0.012  0.014  0.001  0.002  0.003  0.001  0.002  0.003  0.002  0.001  0.002  0.002  0.001  0.001  0.002  0.001 -0.     0.001  0.002 -0.001 -0.001 -0.001 -0.001 -0.002 -0.002 -0.001 -0.002 -0.003 -0.002 -0.002 -0.003 -0.002 -0.001 -0.002 -0.002 -0.001],BCC,95,1,3,9,0
[ 0.    -0.008 -0.017 -0.025 -0.033 -0.042 -0.05  -0.056 -0.063 -0.072 -0.077 -0.082 -0.089 -0.096 -0.097 -0.1   -0.11  -0.059  0.731  0.629 -0.075 -0.121 -0.116 -0.111 -0.114 -0.074  0.084 -0.036 -0.106 -0.092  0.062  0.094  0.122 -0.064 -0.07   0.152  0.133 -0.049 -0.062 -0.057 -0.051 -0.046 -0.002  0.039 -0.025 -0.028 -0.023 -0.018 -0.008  0.024  0.001 -0.005 -0.003 -0.001  0.002  0.004  0.004  0.006  0.007  0.007  0.007  0.008  0.008  0.007  0.007  0.007  0.006  0.005  0.004  0.003  0.002  0.001  0.001 -0.    -0.001 -0.002 -0.002 -0.003 -0.004 -0.004 -0.004 -0.005 -0.004 -0.004 -0.005 -0.004 -0.004 -0.004 -0.003 -0.003 -0.002 -0.002 -0.001 -0.    -0.     0.     0.001  0.001  0.002  0.002  0.003  0.003  0.003  0.003  0.003  0.003  0.003  0.003  0.003  0.002  0.002  0.002  0.001  0.001  0.001  0.    -0.    -0.    -0.001 -0.001 -0.001 -0.001 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.001 -0.001],Dec,18,0,0,1,1
[ 0.    -0.011 -0.026 -0.038 -0.047 -0.06  -0.074 -0.081 -0.089 -0.102 -0.111 -0.113 -0.12  -0.133 -0.093  0.659  0.685 -0.094 -0.145 -0.138 -0.134 -0.074  0.07  -0.084 -0.117  0.017  0.125  0.104 -0.08   0.027  0.214 -0.035 -0.073 -0.065 -0.058 -0.029  0.039 -0.023 -0.033 -0.028 -0.017  0.019  0.003 -0.008 -0.004 -0.002  0.001  0.004  0.006  0.006  0.008  0.009  0.008  0.008  0.009  0.008  0.007  0.006  0.006  0.004  0.003  0.002  0.002 -0.    -0.001 -0.001 -0.002 -0.004 -0.003 -0.004 -0.005 -0.005 -0.004 -0.004 -0.005 -0.004 -0.003 -0.003 -0.003 -0.002 -0.002 -0.001 -0.     0.     0.     0.001  0.002  0.002  0.002  0.003  0.003  0.003  0.003  0.003  0.003  0.002  0.002  0.002  0.002  0.001  0.001  0.001  0.     0.    -0.    -0.001 -0.001 -0.001 -0.001 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.    -0.    -0.     0.     0.001  0.     0.001  0.001  0.001  0.001  0.001  0.002  0.001],Dec,18,0,0,1,1
[ 0.    -0.013 -0.023 -0.034 -0.048 -0.059 -0.067 -0.077 -0.089 -0.097 -0.102 -0.111 -0.121 -0.123 -0.116  0.215  0.989  0.072 -0.131 -0.132 -0.138 -0.126  0.016  0.024 -0.115 -0.095  0.079  0.139  0.036 -0.083  0.104  0.163 -0.053 -0.07  -0.063 -0.055 -0.019  0.039 -0.026 -0.031 -0.026 -0.018  0.016  0.006 -0.008 -0.005 -0.002  0.001  0.003  0.004  0.006  0.007  0.007  0.008  0.008  0.008  0.007  0.007  0.006  0.005  0.004  0.004  0.003  0.001  0.001 -0.    -0.001 -0.002 -0.002 -0.003 -0.003 -0.004 -0.004 -0.004 -0.004 -0.004 -0.004 -0.003 -0.003 -0.002 -0.002 -0.002 -0.001 -0.001 -0.     0.     0.001  0.001  0.001  0.002  0.002  0.002  0.002  0.002  0.002  0.002  0.002  0.002  0.002  0.002  0.001  0.001  0.001  0.001  0.    -0.    -0.    -0.    -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.    -0.     0.     0.     0.     0.001  0.001  0.001  0.001  0.001],Dec,18,0,0,1,1
[ 0.    -0.012 -0.025 -0.037 -0.047 -0.06  -0.071 -0.08  -0.089 -0.101 -0.107 -0.111 -0.121 -0.131 -0.106  0.503  0.823 -0.06  -0.142 -0.135 -0.135 -0.1    0.066 -0.053 -0.119 -0.028  0.113  0.137 -0.057 -0.036  0.225  0.012 -0.069 -0.065 -0.061 -0.046  0.034 -0.004 -0.034 -0.03 -0.021  0.005  0.014 -0.008 -0.005 -0.003 -0.     0.003  0.005  0.005  0.007  0.008  0.008  0.008  0.009  0.008  0.007  0.006  0.006  0.004  0.003  0.003  0.002  0.    -0.    -0.001 -0.002 -0.003 -0.003 -0.003 -0.004 -0.004 -0.004 -0.004 -0.005 -0.004 -0.003 -0.004 -0.003 -0.002 -0.002 -0.002 -0.001  0.     0.     0.001  0.002  0.002  0.002  0.002  0.003  0.002  0.002  0.003  0.003  0.002  0.002  0.002  0.002  0.001  0.001  0.001  0.     0.     0.    -0.001 -0.001 -0.001 -0.001 -0.002 -0.001 -0.001 -0.002 -0.002 -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.001 -0.    -0.    -0.     0.     0.     0.     0.001  0.001  0.001  0.001  0.001  0.001],Dec,18,0,0,1,1
